,"Unnamed: 0.1","Unnamed: 0","id","region","startdate","enddate","confidence","buildfromzero","relchangepercentage","algidentificationdate","algversion","dateDifference","geometry","class","run_date","geog","geometry_wkt","query","sql"
106,106,106,"detectionsWithParams.fid-1231113e_193498dfb0e_c49","Lebanon","2024-03-05","2024-07-13",0.33,"False",47.0328714059135,"2024-11-14",0.82,4.33333333333333,"01030000000100000005000000A271348972BE4140110DFFA7EAA94040292D54E598BF4140110DFFA7EAA94040292D54E598BF41403492B198E0AA4040A271348972BE41403492B198E0AA4040A271348972BE4140110DFFA7EAA94040","Airport","2024-07-13","0103000020E61000000100000005000000A271348972BE4140110DFFA7EAA94040292D54E598BF4140110DFFA7EAA94040292D54E598BF41403492B198E0AA4040A271348972BE41403492B198E0AA4040A271348972BE4140110DFFA7EAA94040","POLYGON((35.48787036 33.32747364,35.49685351 33.32747364,35.49685351 33.33497914,35.48787036 33.33497914,35.48787036 33.32747364))","Show me infrastructure changes in El Hamra within the last month focusing on highways in open areas within 5 km of the center.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Highway' 
AND ce.buildfromzero=True 
AND ce.enddate >= date_trunc('month', now()) - interval '1 month' 
AND ST_DWithin(ce.geog::geography, ST_Centroid(locations_store.""el_hamra""), 5000)
```"
107,107,107,"detectionsWithParams.fid-1231113e_193498dfb0e_c4a","Lebanon","2024-06-08","2024-10-26",0.33,"False",37.0378962057648,"2024-11-14",0.82,4.66666666666667,"01030000000100000005000000A271348972BE41400F3AF083D6AB4040292D54E598BF41400F3AF083D6AB4040292D54E598BF4140A304BB69CCAC4040A271348972BE4140A304BB69CCAC4040A271348972BE41400F3AF083D6AB4040","Industrial","2024-10-26","0103000020E61000000100000005000000A271348972BE41400F3AF083D6AB4040292D54E598BF41400F3AF083D6AB4040292D54E598BF4140A304BB69CCAC4040A271348972BE4140A304BB69CCAC4040A271348972BE41400F3AF083D6AB4040","POLYGON((35.48787036 33.34248399,35.49685351 33.34248399,35.49685351 33.34998819,35.48787036 33.34998819,35.48787036 33.34248399))","What new residential, highway, or industrial changes have occurred around Manzala in the last 6 months?","'’’ sql 
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt FROM change_detection.change_events ce, locations_store WHERE (ce.class = 'Residential' OR ce.class = 'Highway' OR ce.class = 'Industrial') AND ce.enddate >= date_trunc('month', now()) - interval '6 month' AND ST_DWithin(ce.geog::geography, locations_store.""manzala"", 10000);
'’’"
108,108,108,"detectionsWithParams.fid-1231113e_193498dfb0e_c4b","Lebanon","2023-04-15","2023-12-06",0.33,"False",15.2973341325927,"2024-11-14",0.82,7.83333333333333,"01030000000100000005000000A271348972BE41407F6B274AC2AD4040292D54E598BF41407F6B274AC2AD4040292D54E598BF414013F51F25B8AE4040A271348972BE414013F51F25B8AE4040A271348972BE41407F6B274AC2AD4040","Residential","2023-12-06","0103000020E61000000100000005000000A271348972BE41407F6B274AC2AD4040292D54E598BF41407F6B274AC2AD4040292D54E598BF414013F51F25B8AE4040A271348972BE414013F51F25B8AE4040A271348972BE41407F6B274AC2AD4040","POLYGON((35.48787036 33.35749175,35.49685351 33.35749175,35.49685351 33.36499466,35.48787036 33.36499466,35.48787036 33.35749175))","Identify changes in the residential areas within 10 km north of Nabatieh El Fawqa in the last 8 months.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.enddate >= date_trunc('month', now()) - interval '8 month' 
AND ST_DWithin(ce.geog::geography, locations_store.""nabatieh_el_fawqa"", 10000) 
AND ST_YMin(Box2d(ce.geog::geometry)) > ST_YMax(box2d(locations_store.""nabatieh_el_fawqa""))
```"
109,109,109,"detectionsWithParams.fid-1231113e_193498dfb0e_c4c","Lebanon","2023-04-25","2023-12-11",0.33,"False",15.2279706023759,"2024-11-14",0.82,7.66666666666667,"01030000000100000005000000A271348972BE41406570B5CAA3B04040292D54E598BF41406570B5CAA3B04040292D54E598BF4140B1DB679599B14040A271348972BE4140B1DB679599B14040A271348972BE41406570B5CAA3B04040","Highway","2023-12-11","0103000020E61000000100000005000000A271348972BE41406570B5CAA3B04040292D54E598BF41406570B5CAA3B04040292D54E598BF4140B1DB679599B14040A271348972BE4140B1DB679599B14040A271348972BE41406570B5CAA3B04040","POLYGON((35.48787036 33.37999853,35.49685351 33.37999853,35.49685351 33.3874995,35.48787036 33.3874995,35.48787036 33.37999853))","Identify any new built-up areas or infrastructural developments in Al Rahibbat and its surrounding regions.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True 
AND ST_DWithin(ce.geog::geography, locations_store.""al_rahibbat"", 10000)
```"
110,110,110,"detectionsWithParams.fid-1231113e_193498dfb0e_c4d","Lebanon","2024-06-18","2024-09-26",0.33,"False",15.2279706023759,"2024-11-14",0.82,3.33333333333333,"01030000000100000005000000A271348972BE41406570B5CAA3B04040292D54E598BF41406570B5CAA3B04040292D54E598BF4140B1DB679599B14040A271348972BE4140B1DB679599B14040A271348972BE41406570B5CAA3B04040","Other","2024-09-26","0103000020E61000000100000005000000A271348972BE41406570B5CAA3B04040292D54E598BF41406570B5CAA3B04040292D54E598BF4140B1DB679599B14040A271348972BE4140B1DB679599B14040A271348972BE41406570B5CAA3B04040","POLYGON((35.48787036 33.37999853,35.49685351 33.37999853,35.49685351 33.3874995,35.48787036 33.3874995,35.48787036 33.37999853))","Identify changes in land use within open areas in Al Rahibbat, focusing on any development of new residential, industrial, highway, airport, or other facilities.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True AND ST_Intersects(ce.geog, locations_store.""al_rahibbat"")
```"
111,111,111,"detectionsWithParams.fid-1231113e_193498dfb0e_c4e","Lebanon","2023-05-30","2023-12-11",0.33,"False",12.0297725871476,"2024-11-14",0.82,6.5,"01030000000100000005000000A271348972BE4140B1DB679599B14040292D54E598BF4140B1DB679599B14040292D54E598BF4140B769A65A8FB24040A271348972BE4140B769A65A8FB24040A271348972BE4140B1DB679599B14040","Highway","2023-12-11","0103000020E61000000100000005000000A271348972BE4140B1DB679599B14040292D54E598BF4140B1DB679599B14040292D54E598BF4140B769A65A8FB24040A271348972BE4140B769A65A8FB24040A271348972BE4140B1DB679599B14040","POLYGON((35.48787036 33.3874995,35.49685351 33.3874995,35.49685351 33.39499982,35.48787036 33.39499982,35.48787036 33.3874995))","What are the recent changes in the transportation network in Kafr Rumman?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE (ce.class = 'Highway' OR ce.class = 'Airport') 
AND ST_Intersects(ce.geog, locations_store.""kafr_rumman"") 
ORDER BY ce.enddate DESC;
```"
112,112,112,"detectionsWithParams.fid-1231113e_193498dfb0e_c4f","Lebanon","2023-12-11","2024-06-23",0.33,"False",18.5457323949146,"2024-11-14",0.82,6.5,"01030000000100000005000000A271348972BE4140B769A65A8FB24040292D54E598BF4140B769A65A8FB24040292D54E598BF41400394861A85B34040A271348972BE41400394861A85B34040A271348972BE4140B769A65A8FB24040","Other","2024-06-23","0103000020E61000000100000005000000A271348972BE4140B769A65A8FB24040292D54E598BF4140B769A65A8FB24040292D54E598BF41400394861A85B34040A271348972BE41400394861A85B34040A271348972BE4140B769A65A8FB24040","POLYGON((35.48787036 33.39499982,35.49685351 33.39499982,35.49685351 33.4024995,35.48787036 33.4024995,35.48787036 33.39499982))","What are the new infrastructural developments or changes, specifically in residential, airport, or industrial classes, within open areas in Habboush?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class IN ('Residential', 'Airport', 'Industrial') 
AND ce.buildfromzero=True 
AND ST_Intersects(ce.geog, locations_store.""habboush"")
```"
113,113,113,"detectionsWithParams.fid-1231113e_193498dfb0e_c50","Lebanon","2023-03-26","2024-07-13",0.33,"False",22.3209798738873,"2024-11-14",0.82,15.8333333333333,"01030000000100000005000000A271348972BE414038D7D58970B54040292D54E598BF414038D7D58970B54040292D54E598BF4140AE695A3966B64040A271348972BE4140AE695A3966B64040A271348972BE414038D7D58970B54040","Other","2024-07-13","0103000020E61000000100000005000000A271348972BE414038D7D58970B54040292D54E598BF414038D7D58970B54040292D54E598BF4140AE695A3966B64040A271348972BE4140AE695A3966B64040A271348972BE414038D7D58970B54040","POLYGON((35.48787036 33.4174969,35.49685351 33.4174969,35.49685351 33.42499463,35.48787036 33.42499463,35.48787036 33.4174969))","Identify changes in the road network around Arab Salim.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Highway' 
AND ST_Intersects(ce.geog, locations_store.""arab_salim"")
```"
114,114,114,"detectionsWithParams.fid-1231113e_193498dfb0e_c51","Lebanon","2023-05-10","2024-05-24",0.33,"True",47.2450589248579,"2024-11-14",0.82,12.6666666666667,"01030000000100000005000000A271348972BE4140AE695A3966B64040292D54E598BF4140AE695A3966B64040292D54E598BF41406C9880E35BB74040A271348972BE41406C9880E35BB74040A271348972BE4140AE695A3966B64040","Highway","2024-05-24","0103000020E61000000100000005000000A271348972BE4140AE695A3966B64040292D54E598BF4140AE695A3966B64040292D54E598BF41406C9880E35BB74040A271348972BE41406C9880E35BB74040A271348972BE4140AE695A3966B64040","POLYGON((35.48787036 33.42499463,35.49685351 33.42499463,35.49685351 33.43249172,35.48787036 33.43249172,35.48787036 33.42499463))","What changes have occurred in the open areas around Houmine El Faouqa in the last 5 months, specifically focusing on the development of new residential or industrial classes?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE (ce.class = 'Residential' OR ce.class = 'Industrial') 
AND ce.buildfromzero=True 
AND ce.enddate >= date_trunc('month', now()) - interval '5 month' 
AND ST_DWithin(ce.geog::geography, locations_store.""houmine_el_faouqa"", 10000);
```"
115,115,115,"detectionsWithParams.fid-1231113e_193498dfb0e_c52","Lebanon","2023-10-12","2024-08-27",0.33,"True",33.6245739768288,"2024-11-14",0.82,10.6666666666667,"01030000000100000005000000A271348972BE41406C9880E35BB74040292D54E598BF41406C9880E35BB74040292D54E598BF4140E2E9328851B84040A271348972BE4140E2E9328851B84040A271348972BE41406C9880E35BB74040","Residential","2024-08-27","0103000020E61000000100000005000000A271348972BE41406C9880E35BB74040292D54E598BF41406C9880E35BB74040292D54E598BF4140E2E9328851B84040A271348972BE4140E2E9328851B84040A271348972BE41406C9880E35BB74040","POLYGON((35.48787036 33.43249172,35.49685351 33.43249172,35.49685351 33.43998816,35.48787036 33.43998816,35.48787036 33.43249172))","Find changes in the developed areas within Houmine El Faouqa, focusing on new residential, industrial, highway, airport, or other developments.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ST_Intersects(ce.geog, locations_store.""houmine_el_faouqa"") 
AND ce.class IN ('Residential', 'Industrial', 'Highway', 'Airport', 'Other') 
AND ce.buildfromzero=True;
```"
116,116,116,"detectionsWithParams.fid-1231113e_193498dfb0e_c53","Lebanon","2023-09-17","2024-09-16",0.33,"True",74.2893102459276,"2024-11-14",0.82,12.1666666666667,"01030000000100000005000000A271348972BE4140F28A75E427BC4040292D54E598BF4140F28A75E427BC4040292D54E598BF41409203FA6D1DBD4040A271348972BE41409203FA6D1DBD4040A271348972BE4140F28A75E427BC4040","Other","2024-09-16","0103000020E61000000100000005000000A271348972BE4140F28A75E427BC4040292D54E598BF4140F28A75E427BC4040292D54E598BF41409203FA6D1DBD4040A271348972BE41409203FA6D1DBD4040A271348972BE4140F28A75E427BC4040","POLYGON((35.48787036 33.46996742,35.49685351 33.46996742,35.49685351 33.47746062,35.48787036 33.47746062,35.48787036 33.46996742))","Identify changes in residential areas within Kfar Fila in the last 4 months.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.enddate >= date_trunc('month', now()) - interval '4 month' 
AND ST_Intersects(ce.geog, locations_store.""kfar_fila"")
```"
117,117,117,"detectionsWithParams.fid-1231113e_193498dfb0e_c54","Lebanon","2023-09-07","2024-09-16",0.33,"True",38.3732781000733,"2024-11-14",0.82,12.5,"01030000000100000005000000A271348972BE414091A79B7A93C94040292D54E598BF414091A79B7A93C94040292D54E598BF414067F9F4B788CA4040A271348972BE414067F9F4B788CA4040A271348972BE414091A79B7A93C94040","Industrial","2024-09-16","0103000020E61000000100000005000000A271348972BE414091A79B7A93C94040292D54E598BF414091A79B7A93C94040292D54E598BF414067F9F4B788CA4040A271348972BE414067F9F4B788CA4040A271348972BE414091A79B7A93C94040","POLYGON((35.48787036 33.5748132,35.49685351 33.5748132,35.49685351 33.58229732,35.48787036 33.58229732,35.48787036 33.5748132))","Show me changes in residential areas within 10 km north of Deir El Mkhalles in the last month.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
AND ce.enddate >= date_trunc('month', now()) - interval '1 month' 
AND ST_DWithin(ce.geog::geography, locations_store.""deir_el_mkhalles"", 10000) 
AND ST_YMin(Box2d(ce.geog::geometry)) > ST_YMax(box2d(locations_store.""deir_el_mkhalles""));
```"
118,118,118,"detectionsWithParams.fid-1231113e_193498dfb0e_c55","Lebanon","2023-08-18","2024-08-22",0.33,"False",16.4569758798499,"2024-11-14",0.82,12.3333333333333,"01030000000100000005000000A271348972BE4140150ECEF11BD44040292D54E598BF4140150ECEF11BD44040292D54E598BF4140DADD2CF310D54040A271348972BE4140DADD2CF310D54040A271348972BE4140150ECEF11BD44040","Industrial","2024-08-22","0103000020E61000000100000005000000A271348972BE4140150ECEF11BD44040292D54E598BF4140150ECEF11BD44040292D54E598BF4140DADD2CF310D54040A271348972BE4140DADD2CF310D54040A271348972BE4140150ECEF11BD44040","POLYGON((35.48787036 33.6571028,35.49685351 33.6571028,35.49685351 33.66457977,35.48787036 33.66457977,35.48787036 33.6571028))","What new developments have occurred in open areas within 5 kilometers of the center of Borjein?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True 
AND ST_DWithin(ce.geog::geography, ST_Centroid(locations_store.""borjein""), 5000)
```"
119,119,119,"detectionsWithParams.fid-1231113e_193498dfb0e_c56","Lebanon","2023-03-16","2024-05-09",0.33,"False",11.6771057788785,"2024-11-14",0.82,14,"01030000000100000005000000A271348972BE41404C61CE013CE74040292D54E598BF41404C61CE013CE74040292D54E598BF4140ED6D0A9630E84040A271348972BE4140ED6D0A9630E84040A271348972BE41404C61CE013CE74040","Other","2024-05-09","0103000020E61000000100000005000000A271348972BE41404C61CE013CE74040292D54E598BF41404C61CE013CE74040292D54E598BF4140ED6D0A9630E84040A271348972BE4140ED6D0A9630E84040A271348972BE41404C61CE013CE74040","POLYGON((35.48787036 33.80651877,35.49685351 33.80651877,35.49685351 33.81398273,35.48787036 33.81398273,35.48787036 33.80651877))","What new residential areas have appeared in Shoueifat?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' AND ce.buildfromzero=True AND ST_Intersects(ce.geog, locations_store.""shoueifat"")
```"
120,120,120,"detectionsWithParams.fid-1231113e_193498dfb0e_c57","Lebanon","2023-03-01","2024-04-24",0.33,"False",16.2570922517221,"2024-11-14",0.82,14,"01030000000100000005000000A271348972BE4140E7683CAE19EA4040292D54E598BF4140E7683CAE19EA4040292D54E598BF4140405732320EEB4040A271348972BE4140405732320EEB4040A271348972BE4140E7683CAE19EA4040","Highway","2024-04-24","0103000020E61000000100000005000000A271348972BE4140E7683CAE19EA4040292D54E598BF4140E7683CAE19EA4040292D54E598BF4140405732320EEB4040A271348972BE4140405732320EEB4040A271348972BE4140E7683CAE19EA4040","POLYGON((35.48787036 33.82890871,35.49685351 33.82890871,35.49685351 33.83637073,35.48787036 33.83637073,35.48787036 33.82890871))","Identify new residential or industrial areas developed within 5 kilometers south of Shoueifat.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE (ce.class = 'Residential' OR ce.class = 'Industrial') 
AND ce.buildfromzero=True 
AND ST_DWithin(ce.geog::geography, locations_store.""shoueifat"", 5000) 
AND ST_YMax(Box2d(ce.geog::geometry)) < ST_YMin(Box2d(locations_store.""shoueifat""))
```"
121,121,121,"detectionsWithParams.fid-1231113e_193498dfb0e_c58","Lebanon","2022-12-06","2024-04-14",0.33,"False",4.41111571129732,"2024-11-14",0.82,16.5,"01030000000100000005000000A271348972BE4140C3EE9EB002EC4040292D54E598BF4140C3EE9EB002EC4040292D54E598BF4140FFA89729F7EC4040A271348972BE4140FFA89729F7EC4040A271348972BE4140C3EE9EB002EC4040","Highway","2024-04-14","0103000020E61000000100000005000000A271348972BE4140C3EE9EB002EC4040292D54E598BF4140C3EE9EB002EC4040292D54E598BF4140FFA89729F7EC4040A271348972BE4140FFA89729F7EC4040A271348972BE4140C3EE9EB002EC4040","POLYGON((35.48787036 33.84383209,35.49685351 33.84383209,35.49685351 33.8512928,35.48787036 33.8512928,35.48787036 33.84383209))","What highways have been constructed in the last 12 months within a 5 km radius north of Ouzai in 2022?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Highway' 
AND ce.enddate >= '2022-01-01' 
AND ce.enddate < '2023-01-01' 
AND ST_DWithin(ce.geog::geography, ST_Centroid(locations_store.""ouzai""), 5000) 
AND ST_YMin(Box2d(ce.geog::geometry)) > ST_YMax(box2d(locations_store.""ouzai""))
```"
122,122,122,"detectionsWithParams.fid-1231113e_193498dfb0e_c59","Lebanon","2023-09-07","2024-10-11",0.33,"False",4.3523204604723,"2024-11-14",0.82,13.3333333333333,"01030000000100000005000000A271348972BE4140FFA89729F7EC4040292D54E598BF4140FFA89729F7EC4040292D54E598BF4140640C079DEBED4040A271348972BE4140640C079DEBED4040A271348972BE4140FFA89729F7EC4040","Residential","2024-10-11","0103000020E61000000100000005000000A271348972BE4140FFA89729F7EC4040292D54E598BF4140FFA89729F7EC4040292D54E598BF4140640C079DEBED4040A271348972BE4140640C079DEBED4040A271348972BE4140FFA89729F7EC4040","POLYGON((35.48787036 33.8512928,35.49685351 33.8512928,35.49685351 33.85875285,35.48787036 33.85875285,35.48787036 33.8512928))","Show me infrastructure changes in open areas in Bir Hassan in the last 9 months.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.buildfromzero=True 
AND ce.enddate >= date_trunc('month', now()) - interval '9 month' 
AND ST_Intersects(ce.geog, locations_store.""bir_hassan"")
```"
123,123,123,"detectionsWithParams.fid-1231113e_193498dfb0e_c5a","Lebanon","2023-06-24","2024-08-27",0.33,"False",2.42495382823327,"2024-11-14",0.82,14.3333333333333,"01030000000100000005000000A271348972BE4140762EB573D4EF4040292D54E598BF4140762EB573D4EF4040292D54E598BF414004FAC8D6C8F04040A271348972BE414004FAC8D6C8F04040A271348972BE4140762EB573D4EF4040","Residential","2024-08-27","0103000020E61000000100000005000000A271348972BE4140762EB573D4EF4040292D54E598BF4140762EB573D4EF4040292D54E598BF414004FAC8D6C8F04040A271348972BE414004FAC8D6C8F04040A271348972BE4140762EB573D4EF4040","POLYGON((35.48787036 33.87367102,35.49685351 33.87367102,35.49685351 33.88112912,35.48787036 33.88112912,35.48787036 33.87367102))","What are the new residential areas in Wata El Moussaitbeh?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, 
       ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Residential' 
  AND ce.buildfromzero=True 
  AND ST_Intersects(ce.geog, locations_store.""wata_el_moussaitbeh"")
```"
124,124,124,"detectionsWithParams.fid-1231113e_193498dfb0e_c5b","Lebanon","2023-09-22","2024-09-16",0.33,"False",4.0028012469413,"2024-11-14",0.82,12,"01030000000100000005000000A271348972BE414004FAC8D6C8F04040292D54E598BF414004FAC8D6C8F04040292D54E598BF41404CE86834BDF14040A271348972BE41404CE86834BDF14040A271348972BE414004FAC8D6C8F04040","Industrial","2024-09-16","0103000020E61000000100000005000000A271348972BE414004FAC8D6C8F04040292D54E598BF414004FAC8D6C8F04040292D54E598BF41404CE86834BDF14040A271348972BE41404CE86834BDF14040A271348972BE414004FAC8D6C8F04040","POLYGON((35.48787036 33.88112912,35.49685351 33.88112912,35.49685351 33.88858657,35.48787036 33.88858657,35.48787036 33.88112912))","Identify changes in the road network and new developments in open areas within and around Dar Al Fatwa.","The SQL query executed successfully and returned 12 results related to changes in the road network and new developments in open areas within and around Dar Al Fatwa."
125,125,125,"detectionsWithParams.fid-1231113e_193498dfb0e_c5c","Lebanon","2023-09-07","2024-07-13",0.33,"False",8.88417040464289,"2024-11-14",0.82,10.3333333333333,"01030000000100000005000000A271348972BE41404CF9948CB1F24040292D54E598BF41404CF9948CB1F24040292D54E598BF4140042D4DDFA5F34040A271348972BE4140042D4DDFA5F34040A271348972BE41404CF9948CB1F24040","Other","2024-07-13","0103000020E61000000100000005000000A271348972BE41404CF9948CB1F24040292D54E598BF41404CF9948CB1F24040292D54E598BF4140042D4DDFA5F34040A271348972BE4140042D4DDFA5F34040A271348972BE41404CF9948CB1F24040","POLYGON((35.48787036 33.89604337,35.49685351 33.89604337,35.49685351 33.90349952,35.48787036 33.90349952,35.48787036 33.89604337))","Show me new residential or commercial developments in open areas within Ayn El Mrayseh.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class IN ('Residential', 'Industrial') 
AND ce.buildfromzero=True 
AND ST_Intersects(ce.geog, locations_store.""ayn_el_mrayseh"")
```"
126,126,126,"detectionsWithParams.fid-1231113e_193498dfb0e_c5d","Lebanon","2023-02-24","2024-06-08",0.33,"True",93.2711691512057,"2024-11-14",0.82,15.6666666666667,"01030000000100000005000000292D54E598BF41403524EEB1F4A84040B0E87341BFC041403524EEB1F4A84040B0E87341BFC04140110DFFA7EAA94040292D54E598BF4140110DFFA7EAA94040292D54E598BF41403524EEB1F4A84040","Airport","2024-06-08","0103000020E61000000100000005000000292D54E598BF41403524EEB1F4A84040B0E87341BFC041403524EEB1F4A84040B0E87341BFC04140110DFFA7EAA94040292D54E598BF4140110DFFA7EAA94040292D54E598BF41403524EEB1F4A84040","POLYGON((35.49685351 33.3199675,35.50583666 33.3199675,35.50583666 33.32747364,35.49685351 33.32747364,35.49685351 33.3199675))","Identify new highways built in open areas within 5 kilometers around El Hamra as of February 2023.","The query returned no results, indicating no new highways were built in open areas within 5 kilometers around El Hamra as of February 2023."
127,127,127,"detectionsWithParams.fid-1231113e_193498dfb0e_c5e","Lebanon","2023-06-29","2024-01-20",0.33,"True",62.1693773681292,"2024-11-14",0.82,6.83333333333333,"01030000000100000005000000292D54E598BF4140110DFFA7EAA94040B0E87341BFC04140110DFFA7EAA94040B0E87341BFC041403492B198E0AA4040292D54E598BF41403492B198E0AA4040292D54E598BF4140110DFFA7EAA94040","Airport","2024-01-20","0103000020E61000000100000005000000292D54E598BF4140110DFFA7EAA94040B0E87341BFC04140110DFFA7EAA94040B0E87341BFC041403492B198E0AA4040292D54E598BF41403492B198E0AA4040292D54E598BF4140110DFFA7EAA94040","POLYGON((35.49685351 33.32747364,35.50583666 33.32747364,35.50583666 33.33497914,35.49685351 33.33497914,35.49685351 33.32747364))","What highways are there within 5 kilometers north of El Hamra?","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Highway' 
AND ST_DWithin(ce.geog::geography, locations_store.""el_hamra"", 5000) 
AND ST_YMin(Box2d(ce.geog::geometry)) > ST_YMax(Box2d(locations_store.""el_hamra""));
```"
128,128,128,"detectionsWithParams.fid-1231113e_193498dfb0e_c5f","Lebanon","2024-01-20","2024-07-18",0.33,"True",62.1693773681292,"2024-11-14",0.82,6,"01030000000100000005000000292D54E598BF4140110DFFA7EAA94040B0E87341BFC04140110DFFA7EAA94040B0E87341BFC041403492B198E0AA4040292D54E598BF41403492B198E0AA4040292D54E598BF4140110DFFA7EAA94040","Residential","2024-07-18","0103000020E61000000100000005000000292D54E598BF4140110DFFA7EAA94040B0E87341BFC04140110DFFA7EAA94040B0E87341BFC041403492B198E0AA4040292D54E598BF41403492B198E0AA4040292D54E598BF4140110DFFA7EAA94040","POLYGON((35.49685351 33.32747364,35.50583666 33.32747364,35.50583666 33.33497914,35.49685351 33.33497914,35.49685351 33.32747364))","Identify new construction projects on an industrial class within 5 kilometers north of El Hamra.","```sql
SELECT ce.id, ce.class, ce.region, ce.startdate, ce.enddate, ce.buildfromzero, ce.confidence, ST_AsText(ce.geog) AS geometry_wkt 
FROM change_detection.change_events ce, locations_store 
WHERE ce.class = 'Industrial' 
AND ce.buildfromzero=True 
AND ST_DWithin(ce.geog::geography, ST_Centroid(locations_store.""el_hamra""), 5000) 
AND ST_YMin(Box2d(ce.geog::geometry)) > ST_YMax(box2d(locations_store.""el_hamra""))
```"
